id,seed1,seed2,comparison_type,jaccard_similarity,spearman_correlation,kendall_tau
26764,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26764,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26764,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26764,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26764,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26867,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
26867,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26867,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26867,14593,83811,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
26867,14593,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
26867,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
26867,3279,14593,shap_top5_names,1.0,1.0,1.0
26867,3279,83811,shap_top5_names,1.0,1.0,1.0
26867,3279,97197,shap_top5_names,1.0,1.0,1.0
26867,14593,83811,shap_top5_names,1.0,1.0,1.0
26867,14593,97197,shap_top5_names,1.0,1.0,1.0
26867,83811,97197,shap_top5_names,1.0,1.0,1.0
26912,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26912,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
26912,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
26912,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
26912,14593,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26912,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
26912,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26912,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26912,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26912,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26912,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26912,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26928,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26928,3279,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
26928,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
26928,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
26928,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26928,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26938,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26938,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
26938,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26938,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
26984,3279,14593,lime_top5_names,1.0,1.0,1.0
26984,3279,83811,lime_top5_names,1.0,0.7999999999999999,0.6666666666666669
26984,3279,97197,lime_top5_names,1.0,1.0,1.0
26984,14593,83811,lime_top5_names,1.0,0.7999999999999999,0.6666666666666669
26984,14593,97197,lime_top5_names,1.0,1.0,1.0
26984,83811,97197,lime_top5_names,1.0,0.7999999999999999,0.6666666666666669
26984,3279,14593,shap_top5_names,1.0,1.0,1.0
26984,3279,83811,shap_top5_names,1.0,1.0,1.0
26984,3279,97197,shap_top5_names,1.0,1.0,1.0
26984,14593,83811,shap_top5_names,1.0,1.0,1.0
26984,14593,97197,shap_top5_names,1.0,1.0,1.0
26984,83811,97197,shap_top5_names,1.0,1.0,1.0
27020,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27020,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27020,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27020,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27020,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
27122,3279,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
27122,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
27122,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
27122,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,83811,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
27122,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27122,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27486,3279,14593,lime_top5_names,1.0,1.0,1.0
27486,3279,83811,lime_top5_names,1.0,0.39999999999999997,0.3333333333333334
27486,3279,97197,lime_top5_names,1.0,0.6000000000000001,0.3333333333333334
27486,14593,83811,lime_top5_names,1.0,0.39999999999999997,0.3333333333333334
27486,14593,97197,lime_top5_names,1.0,0.6000000000000001,0.3333333333333334
27486,83811,97197,lime_top5_names,1.0,0.39999999999999997,0.3333333333333334
27486,3279,14593,shap_top5_names,1.0,1.0,1.0
27486,3279,83811,shap_top5_names,1.0,1.0,1.0
27486,3279,97197,shap_top5_names,1.0,1.0,1.0
27486,14593,83811,shap_top5_names,1.0,1.0,1.0
27486,14593,97197,shap_top5_names,1.0,1.0,1.0
27486,83811,97197,shap_top5_names,1.0,1.0,1.0
27558,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
27558,3279,83811,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
27558,3279,97197,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
27558,14593,83811,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
27558,14593,97197,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
27558,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
27558,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27558,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27558,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27558,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27558,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27558,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27673,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27673,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27673,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27673,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27865,3279,14593,lime_top5_names,0.6666666666666666,0.7714285714285715,0.6
27865,3279,83811,lime_top5_names,1.0,0.7999999999999999,0.6
27865,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27865,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
27865,14593,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
27865,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27865,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27865,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27865,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27865,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27865,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27865,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27909,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27909,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27909,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
27909,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
27909,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,3279,14593,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
28077,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
28077,14593,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
28077,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28077,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28107,3279,14593,lime_top5_names,1.0,0.7,0.6
28107,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28107,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28107,14593,83811,lime_top5_names,1.0,0.7,0.6
28107,14593,97197,lime_top5_names,1.0,0.7,0.6
28107,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28107,3279,14593,shap_top5_names,1.0,1.0,1.0
28107,3279,83811,shap_top5_names,1.0,1.0,1.0
28107,3279,97197,shap_top5_names,1.0,1.0,1.0
28107,14593,83811,shap_top5_names,1.0,1.0,1.0
28107,14593,97197,shap_top5_names,1.0,1.0,1.0
28107,83811,97197,shap_top5_names,1.0,1.0,1.0
28354,3279,14593,lime_top5_names,0.6666666666666666,0.7714285714285715,0.6
28354,3279,83811,lime_top5_names,0.42857142857142855,0.6909090909090909,0.5499999999999999
28354,3279,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
28354,14593,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
28354,14593,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
28354,83811,97197,lime_top5_names,0.6666666666666666,0.7714285714285715,0.6
28354,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28354,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28354,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28354,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28354,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28354,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,3279,14593,lime_top5_names,0.6666666666666666,0.6,0.4666666666666666
28521,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
28521,14593,83811,lime_top5_names,0.6666666666666666,0.6,0.4666666666666666
28521,14593,97197,lime_top5_names,0.6666666666666666,0.6571428571428573,0.6
28521,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
28521,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28521,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28627,3279,14593,lime_top5_names,0.42857142857142855,0.1090909090909091,0.15
28627,3279,83811,lime_top5_names,0.42857142857142855,-0.03636363636363636,-0.049999999999999996
28627,3279,97197,lime_top5_names,0.6666666666666666,-0.4285714285714286,-0.3333333333333333
28627,14593,83811,lime_top5_names,0.6666666666666666,0.14285714285714288,0.2
28627,14593,97197,lime_top5_names,0.6666666666666666,0.4285714285714286,0.3333333333333333
28627,83811,97197,lime_top5_names,0.6666666666666666,-0.2,-0.2
28627,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28627,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28627,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28627,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28627,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28627,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28773,3279,14593,lime_top5_names,1.0,1.0,1.0
28773,3279,83811,lime_top5_names,1.0,1.0,1.0
28773,3279,97197,lime_top5_names,1.0,1.0,1.0
28773,14593,83811,lime_top5_names,1.0,1.0,1.0
28773,14593,97197,lime_top5_names,1.0,1.0,1.0
28773,83811,97197,lime_top5_names,1.0,1.0,1.0
28773,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28773,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28773,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28773,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28773,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28773,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28891,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
28929,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29114,3279,14593,lime_top5_names,0.6666666666666666,0.48571428571428577,0.3333333333333333
29114,3279,83811,lime_top5_names,0.42857142857142855,0.6545454545454545,0.44999999999999996
29114,3279,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
29114,14593,83811,lime_top5_names,0.6666666666666666,0.48571428571428577,0.3333333333333333
29114,14593,97197,lime_top5_names,0.42857142857142855,0.4363636363636364,0.35
29114,83811,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
29114,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29114,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29114,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29114,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29114,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29114,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29306,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29306,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29306,3279,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
29306,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29306,14593,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
29306,83811,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
29306,3279,14593,shap_top5_names,1.0,1.0,1.0
29306,3279,83811,shap_top5_names,1.0,1.0,1.0
29306,3279,97197,shap_top5_names,1.0,1.0,1.0
29306,14593,83811,shap_top5_names,1.0,1.0,1.0
29306,14593,97197,shap_top5_names,1.0,1.0,1.0
29306,83811,97197,shap_top5_names,1.0,1.0,1.0
29426,3279,14593,lime_top5_names,0.6666666666666666,0.8285714285714287,0.6
29426,3279,83811,lime_top5_names,0.6666666666666666,0.6571428571428573,0.4666666666666666
29426,3279,97197,lime_top5_names,0.42857142857142855,0.5636363636363636,0.44999999999999996
29426,14593,83811,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
29426,14593,97197,lime_top5_names,0.42857142857142855,0.6545454545454545,0.44999999999999996
29426,83811,97197,lime_top5_names,0.42857142857142855,0.6545454545454545,0.44999999999999996
29426,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29426,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29426,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29426,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29426,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29426,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,3279,14593,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
29537,3279,83811,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
29537,3279,97197,lime_top5_names,0.6666666666666666,0.8285714285714287,0.7333333333333333
29537,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29537,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29561,3279,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29561,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29561,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29561,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,3279,14593,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,3279,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,14593,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29583,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,3279,14593,lime_top5_names,1.0,0.7,0.6
29733,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29733,14593,83811,lime_top5_names,1.0,0.7,0.6
29733,14593,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29733,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29733,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29733,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29746,3279,83811,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29746,14593,83811,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29746,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,83811,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29746,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29746,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
29848,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
29848,3279,97197,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
29848,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
29848,14593,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
29848,83811,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,14593,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,14593,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
29848,83811,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
30104,3279,14593,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
30104,3279,83811,lime_top5_names,0.6666666666666666,0.942857142857143,0.8666666666666666
30104,3279,97197,lime_top5_names,1.0,0.8999999999999998,0.7999999999999999
30104,14593,83811,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
30104,14593,97197,lime_top5_names,1.0,0.9999999999999999,0.9999999999999999
30104,83811,97197,lime_top5_names,0.6666666666666666,0.8857142857142858,0.7333333333333333
30104,3279,14593,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
30104,3279,83811,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
30104,3279,97197,shap_top5_names,1.0,0.9999999999999999,0.9999999999999999
